image,label,review_image,status,person_count,min_conf,max_conf
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00109440ms__f002736.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00109440ms__f002736.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00109440ms__f002736.jpg,ok,20,0.4583006203174591,0.9159970283508301
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00110960ms__f002774.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00110960ms__f002774.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00110960ms__f002774.jpg,ok,22,0.3716045916080475,0.8950715661048889
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00112480ms__f002812.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00112480ms__f002812.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00112480ms__f002812.jpg,ok,22,0.44071629643440247,0.8966826796531677
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00114000ms__f002850.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00114000ms__f002850.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00114000ms__f002850.jpg,ok,19,0.36130884289741516,0.9022026658058167
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00115520ms__f002888.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00115520ms__f002888.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00115520ms__f002888.jpg,ok,22,0.5243723392486572,0.8802443146705627
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00117040ms__f002926.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00117040ms__f002926.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00117040ms__f002926.jpg,ok,22,0.5526073575019836,0.8869290947914124
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00118560ms__f002964.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00118560ms__f002964.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00118560ms__f002964.jpg,ok,21,0.41949793696403503,0.91074538230896
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00120080ms__f003002.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00120080ms__f003002.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00120080ms__f003002.jpg,ok,23,0.3573802411556244,0.9048274159431458
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00121600ms__f003040.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00121600ms__f003040.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00121600ms__f003040.jpg,ok,22,0.3800538182258606,0.8666624426841736
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00123120ms__f003078.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00123120ms__f003078.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00123120ms__f003078.jpg,ok,21,0.5134633779525757,0.8883845806121826
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00124640ms__f003116.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00124640ms__f003116.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00124640ms__f003116.jpg,ok,19,0.6329114437103271,0.898396909236908
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00126160ms__f003154.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00126160ms__f003154.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00126160ms__f003154.jpg,ok,21,0.3946090340614319,0.8986996412277222
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00127680ms__f003192.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00127680ms__f003192.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00127680ms__f003192.jpg,ok,20,0.44403040409088135,0.8917443752288818
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00129199ms__f003230.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00129199ms__f003230.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00129199ms__f003230.jpg,ok,20,0.37995415925979614,0.8925432562828064
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00130720ms__f003268.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00130720ms__f003268.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00130720ms__f003268.jpg,ok,19,0.3791141211986542,0.9094398021697998
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00132240ms__f003306.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00132240ms__f003306.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00132240ms__f003306.jpg,ok,21,0.4545789062976837,0.9084030389785767
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00133760ms__f003344.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00133760ms__f003344.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00133760ms__f003344.jpg,ok,21,0.3743436336517334,0.9167216420173645
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00135280ms__f003382.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00135280ms__f003382.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00135280ms__f003382.jpg,ok,20,0.42356815934181213,0.8991376161575317
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00136800ms__f003420.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00136800ms__f003420.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00136800ms__f003420.jpg,ok,21,0.37341412901878357,0.9036140441894531
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00138320ms__f003458.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00138320ms__f003458.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00138320ms__f003458.jpg,ok,21,0.43994587659835815,0.8994840383529663
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00139840ms__f003496.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00139840ms__f003496.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00139840ms__f003496.jpg,ok,21,0.43730688095092773,0.9088576436042786
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00141360ms__f003534.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00141360ms__f003534.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00141360ms__f003534.jpg,ok,20,0.5062782168388367,0.9072660207748413
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00142880ms__f003572.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00142880ms__f003572.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00142880ms__f003572.jpg,ok,20,0.4835294783115387,0.918831467628479
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00144400ms__f003610.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00144400ms__f003610.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00144400ms__f003610.jpg,ok,21,0.3622850179672241,0.9207013845443726
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00145920ms__f003648.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00145920ms__f003648.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00145920ms__f003648.jpg,ok,21,0.37921515107154846,0.898513674736023
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00147440ms__f003686.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00147440ms__f003686.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00147440ms__f003686.jpg,ok,23,0.44160738587379456,0.9002183079719543
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00148960ms__f003724.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00148960ms__f003724.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00148960ms__f003724.jpg,ok,21,0.4346314072608948,0.9015907645225525
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00150480ms__f003762.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00150480ms__f003762.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00150480ms__f003762.jpg,ok,22,0.4230809211730957,0.8996773958206177
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00152000ms__f003800.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00152000ms__f003800.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00152000ms__f003800.jpg,ok,22,0.37597471475601196,0.900266170501709
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00153520ms__f003838.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00153520ms__f003838.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00153520ms__f003838.jpg,ok,23,0.3712684214115143,0.9001703262329102
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00155040ms__f003876.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00155040ms__f003876.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00155040ms__f003876.jpg,ok,23,0.4280453324317932,0.9071434140205383
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00156560ms__f003914.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00156560ms__f003914.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00156560ms__f003914.jpg,ok,23,0.41946983337402344,0.8927361965179443
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00158080ms__f003952.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00158080ms__f003952.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00158080ms__f003952.jpg,ok,23,0.41070204973220825,0.9070285558700562
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00159600ms__f003990.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00159600ms__f003990.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00159600ms__f003990.jpg,ok,22,0.48525190353393555,0.9182872176170349
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00161120ms__f004028.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00161120ms__f004028.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00161120ms__f004028.jpg,ok,24,0.4398384988307953,0.9142667055130005
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00162640ms__f004066.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00162640ms__f004066.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00162640ms__f004066.jpg,ok,23,0.39118650555610657,0.9168030619621277
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00164160ms__f004104.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00164160ms__f004104.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00164160ms__f004104.jpg,ok,23,0.3931935429573059,0.9163662195205688
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00165680ms__f004142.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00165680ms__f004142.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00165680ms__f004142.jpg,ok,21,0.507736086845398,0.9148563742637634
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00167200ms__f004180.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00167200ms__f004180.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00167200ms__f004180.jpg,ok,23,0.3843866288661957,0.9123097658157349
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00168720ms__f004218.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00168720ms__f004218.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00168720ms__f004218.jpg,ok,20,0.3663630187511444,0.9090527892112732
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00170240ms__f004256.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00170240ms__f004256.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00170240ms__f004256.jpg,ok,21,0.42834407091140747,0.9135639071464539
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00171760ms__f004294.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00171760ms__f004294.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00171760ms__f004294.jpg,ok,21,0.39150291681289673,0.9108617901802063
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00173280ms__f004332.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00173280ms__f004332.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00173280ms__f004332.jpg,ok,21,0.522257387638092,0.9160258769989014
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00174800ms__f004370.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00174800ms__f004370.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00174800ms__f004370.jpg,ok,21,0.551837146282196,0.9167345762252808
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00176320ms__f004408.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00176320ms__f004408.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00176320ms__f004408.jpg,ok,22,0.42759883403778076,0.916958212852478
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00177840ms__f004446.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00177840ms__f004446.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00177840ms__f004446.jpg,ok,22,0.52791428565979,0.9176937937736511
datasets\labos_backcam_people\extracted_frames\back_camera__iot_lab_back_cam_1_crowded__t00179360ms__f004484.jpg,datasets\labos_backcam_people\teacher_labels\back_camera__iot_lab_back_cam_1_crowded__t00179360ms__f004484.txt,datasets\labos_backcam_people\teacher_review\back_camera__iot_lab_back_cam_1_crowded__t00179360ms__f004484.jpg,ok,22,0.49513858556747437,0.9179311394691467
